id,incident_date,incident_time,reporting_channel,follow_up_status,is_anonymous,created_at,updated_at,location,incident_type,severity_level,victim_age,victim_gender,perpetrator_relationship,support_provided,notes,is_acknowledged,acknowledged_at,last_verified_location,location_confidence,location_source,latitude,location_accuracy,longitude,reporter_type
902,12/27/2025,18:35,Community Center,Ongoing,FALSE,12/27/2025 22:00,12/28/2025 4:00,Port Harcourt,Sexual Assault,High,43,Female,Colleague,Legal Aid,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,TRUE,12/28/2025 6:00,Port Harcourt,low,manual_entry,4.800925,145.1,7.029454,victim
903,1/24/2026,0:41,Dashboard,Ongoing,FALSE,1/24/2026 21:00,1/25/2026 5:00,Enugu,Domestic Violence,Medium,66,Female,Stranger,Medical Care,I witnessed the man beating his wife in the compound. She fell down. She told me not to report but I am very worried about her safety.,FALSE,,Enugu,medium,gps,6.44337,14.5,7.573865,bystander
904,1/25/2026,1:55,Community Center,Ongoing,FALSE,1/25/2026 12:00,1/26/2026 19:00,Enugu,Harassment,Low,17,Female,Neighbor,Shelter,"A man followed me from the bus stop all the way to my street, making sexual remarks. I had to enter a shop to escape him. I am still shaking.",FALSE,,Enugu,low,manual_entry,6.474537,59.2,7.51492,victim
905,1/25/2026,17:00,Hotline,Ongoing,TRUE,1/26/2026 1:00,1/28/2026 5:00,Abuja,Others,Medium,50,Male,Colleague,Medical Care,My elderly neighbour was beaten and robbed inside her compound. She is hospitalised now. I am reporting on her behalf as her family is being contacted.,TRUE,1/26/2026 12:00,Abuja,medium,manual_entry,9.043911,270.9,7.35844,bystander
906,1/25/2026,22:57,Mobile App,Ongoing,FALSE,1/26/2026 20:00,1/27/2026 13:00,Lagos,Domestic Violence,Medium,25,Female,Colleague,Legal Aid,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,1/26/2026 22:00,Lagos,medium,gps,6.54043,10,3.405637,bystander
907,1/26/2026,1:22,Community Center,Ongoing,TRUE,1/27/2026 7:00,1/28/2026 18:00,Lagos,Sexual Assault,High,59,Female,Neighbor,Counseling,A colleague assaulted me after a work event. I kept quiet because he is my senior and I was afraid. I cannot keep this to myself anymore.,TRUE,1/27/2026 14:00,Lagos,medium,manual_entry,6.500905,414.9,3.331294,victim
908,1/26/2026,5:55,Mobile App,Ongoing,FALSE,1/27/2026 17:00,1/30/2026 0:00,Abuja,Others,High,15,Female,Guardian,Legal Aid,I was physically attacked by my former employer after I reported him for fraud. I have injuries and I fear for my safety.,TRUE,1/28/2026 2:00,Abuja,high,gps,9.034717,21.9,7.445386,victim
909,1/27/2026,16:10,Dashboard,Ongoing,FALSE,1/28/2026 10:00,1/31/2026 6:00,Kano,Others,High,34,Male,Employer,Counseling,I have been receiving death threats from people whose identity I do not fully know. I believe it is connected to a land dispute involving my family.,TRUE,1/28/2026 18:00,Kano,high,gps,11.981744,12.5,8.618922,victim
910,1/28/2026,2:23,Hotline,Closed,FALSE,1/28/2026 16:00,1/31/2026 11:00,Uyo,Domestic Violence,High,28,Male,Employer,Counseling,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",TRUE,1/29/2026 6:00,Uyo,low,manual_entry,5.050166,297.9,7.900994,victim
911,1/28/2026,5:17,Community Center,Closed,FALSE,1/28/2026 7:00,1/31/2026 1:00,Bauchi,Sexual Assault,High,39,Male,Relative,Counseling,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,TRUE,1/28/2026 21:00,Bauchi,medium,manual_entry,10.286369,347.4,9.806339,bystander
912,1/28/2026,5:34,Hotline,Closed,TRUE,1/28/2026 17:00,1/29/2026 4:00,Abeokuta,Child Abuse,Critical,32,Female,Stranger,Shelter,I am 14 years old. My father beats me and my siblings severely. He broke my arm last month. I need someone to help us.,TRUE,1/29/2026 10:00,Abeokuta,medium,manual_entry,7.159001,130.8,3.389363,victim
913,1/28/2026,15:56,Hotline,Closed,FALSE,1/28/2026 3:00,1/28/2026 14:00,Kano,Domestic Violence,High,46,Female,Colleague,Medical Care,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,1/28/2026 17:00,Kano,medium,manual_entry,12.01659,191.3,8.59503,bystander
914,1/29/2026,16:01,Hotline,Ongoing,TRUE,1/30/2026 16:00,2/1/2026 2:00,Bauchi,Child Abuse,Critical,36,Female,Partner,Counseling,I noticed a child in my neighbourhood with burns and bruises on different parts of her body. When I asked she said her father did it. I am very worried.,TRUE,1/30/2026 19:00,Bauchi,low,manual_entry,10.269995,386.2,9.891049,bystander
915,1/30/2026,12:30,Dashboard,Ongoing,TRUE,1/31/2026 4:00,2/3/2026 1:00,Benin,Domestic Violence,Medium,43,Female,Partner,Medical Care,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,1/31/2026 11:00,Benin,high,gps,6.364871,21.4,5.582982,bystander
916,1/1/2026,15:48,Community Center,Closed,FALSE,1/2/2026 19:00,1/5/2026 10:00,Owerri,Sexual Assault,High,28,Female,Teacher,Shelter,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,TRUE,1/3/2026 5:00,Owerri,medium,manual_entry,5.531597,360.8,7.043488,bystander
917,1/31/2026,8:18,Dashboard,Closed,TRUE,1/31/2026 6:00,1/31/2026 23:00,Uyo,Others,High,24,Female,Stranger,Counseling,I was robbed at gunpoint and the attacker hit me on the head before running away. I managed to get to safety but I am injured and still shaking.,TRUE,1/31/2026 11:00,Uyo,high,gps,5.045942,25.4,7.937607,victim
918,1/31/2026,9:47,Community Center,Closed,TRUE,1/31/2026 14:00,2/3/2026 4:00,Lagos,Harassment,Medium,48,Female,Stranger,Medical Care,My supervisor has been making inappropriate comments about my body for weeks. Today he touched me without my consent. I feel unsafe at work.,TRUE,2/1/2026 11:00,Lagos,low,manual_entry,6.555577,246.1,3.394848,victim
919,2/1/2026,17:43,Dashboard,Ongoing,TRUE,2/1/2026 20:00,2/4/2026 8:00,Onitsha,Sexual Assault,High,40,Male,Partner,Counseling,My roommate told me she was assaulted last week. She has been very withdrawn since then. I convinced her to let me report so she can get support.,TRUE,2/2/2026 3:00,Onitsha,high,gps,6.10561,27.6,6.770827,bystander
920,2/1/2026,20:02,Community Center,Ongoing,FALSE,2/2/2026 7:00,2/2/2026 10:00,Jos,Child Abuse,Critical,51,Female,Neighbor,Shelter,I noticed a child in my neighbourhood with burns and bruises on different parts of her body. When I asked she said her father did it. I am very worried.,FALSE,,Jos,low,manual_entry,9.939308,182.7,8.830762,bystander
921,2/1/2026,23:37,Mobile App,Ongoing,FALSE,2/1/2026 22:00,2/2/2026 0:00,Abeokuta,Harassment,Medium,45,Female,Partner,Shelter,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",TRUE,2/2/2026 10:00,Abeokuta,high,gps,7.134717,26.2,3.355108,bystander
922,2/2/2026,6:03,Mobile App,Ongoing,FALSE,2/3/2026 8:00,2/5/2026 12:00,Port Harcourt,Harassment,Medium,67,Female,Spouse,Counseling,My friend has been showing me messages she is getting from someone who is threatening her. She is too embarrassed to report so I am doing it for her.,TRUE,2/3/2026 18:00,Port Harcourt,medium,gps,4.80954,27.6,7.061094,bystander
923,2/2/2026,15:29,Dashboard,Ongoing,FALSE,2/3/2026 22:00,2/4/2026 6:00,Port Harcourt,Domestic Violence,High,57,Female,Neighbor,Medical Care,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,TRUE,2/4/2026 5:00,Port Harcourt,medium,gps,4.859908,6.6,7.023869,bystander
924,2/2/2026,16:25,Dashboard,Ongoing,FALSE,2/2/2026 8:00,2/5/2026 0:00,Onitsha,Sexual Assault,High,62,Female,Employer,Shelter,I was drugged at a party and woke up realising something had happened to me. I am confused and scared. I do not know what to do or who to tell.,TRUE,2/2/2026 19:00,Onitsha,medium,gps,6.10495,15.9,6.756747,victim
925,2/2/2026,22:03,Mobile App,Closed,FALSE,2/3/2026 23:00,2/5/2026 0:00,Uyo,Harassment,Low,64,Male,Employer,Legal Aid,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,2/4/2026 15:00,Uyo,high,gps,5.076392,17.7,7.927381,bystander
926,2/3/2026,15:53,Mobile App,Ongoing,FALSE,2/3/2026 9:00,2/4/2026 23:00,Benin,Domestic Violence,High,19,Female,Guardian,Shelter,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,FALSE,,Benin,high,gps,6.313591,25.8,5.635295,bystander
927,2/4/2026,0:55,Hotline,Ongoing,TRUE,2/4/2026 11:00,2/5/2026 14:00,Jos,Domestic Violence,Critical,53,Female,Colleague,Counseling,My husband threatened to kill me if I told anyone. I have bruises on my arms and face. I left the house with my children and I need help urgently.,TRUE,2/4/2026 23:00,Jos,medium,manual_entry,9.932637,108.1,8.892951,victim
928,2/5/2026,10:14,Mobile App,Ongoing,FALSE,2/6/2026 15:00,2/9/2026 6:00,Onitsha,Domestic Violence,High,11,Male,Employer,Shelter,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",TRUE,2/6/2026 22:00,Onitsha,high,gps,6.184693,12.6,6.762224,victim
929,2/5/2026,13:46,Hotline,Ongoing,FALSE,2/5/2026 4:00,2/5/2026 7:00,Ibadan,Harassment,Low,23,Female,Partner,Shelter,My supervisor has been making inappropriate comments about my body for weeks. Today he touched me without my consent. I feel unsafe at work.,TRUE,2/5/2026 9:00,Ibadan,low,manual_entry,7.403004,128.6,3.943054,victim
930,2/6/2026,15:10,Dashboard,Ongoing,TRUE,2/6/2026 22:00,2/9/2026 6:00,Onitsha,Child Abuse,Critical,55,Male,Stranger,Legal Aid,I am a teacher. One of my students has been coming to school with visible injuries and seems very withdrawn. I suspect abuse at home.,TRUE,2/7/2026 2:00,Onitsha,high,gps,6.177,17.2,6.809849,bystander
931,2/7/2026,13:33,Mobile App,Ongoing,FALSE,2/7/2026 3:00,2/10/2026 3:00,Uyo,Sexual Assault,High,35,Female,Partner,Legal Aid,I was attacked on my way home from work last night. A man I did not know forced himself on me. I am at my friend's place. I need help and medical attention.,TRUE,2/7/2026 6:00,Uyo,medium,gps,5.065345,20.1,7.928416,victim
932,2/7/2026,21:22,Hotline,Ongoing,FALSE,2/8/2026 5:00,2/10/2026 16:00,Uyo,Domestic Violence,Medium,6,Female,Guardian,Shelter,"This has been happening for two years. I finally found the courage to report. He controls everything — money, movement. I need support to leave.",FALSE,,Uyo,low,manual_entry,5.005443,401.7,7.917303,victim
933,2/8/2026,5:46,Community Center,Closed,TRUE,2/8/2026 3:00,2/10/2026 20:00,Kaduna,Sexual Assault,Critical,65,Female,Colleague,Counseling,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,TRUE,2/8/2026 7:00,Kaduna,low,manual_entry,10.558967,441.9,7.460239,bystander
934,2/8/2026,13:28,Mobile App,Ongoing,FALSE,2/9/2026 23:00,2/11/2026 13:00,Onitsha,Harassment,Medium,39,Female,Teacher,Counseling,"A man followed me from the bus stop all the way to my street, making sexual remarks. I had to enter a shop to escape him. I am still shaking.",FALSE,,Onitsha,high,gps,6.097117,23.3,6.753481,victim
935,2/8/2026,21:29,Hotline,Ongoing,TRUE,2/9/2026 18:00,2/11/2026 17:00,Kaduna,Harassment,Medium,69,Female,Neighbor,Counseling,"I saw a group of men surrounding a young woman at the market, touching her and refusing to let her pass. She looked terrified. I am reporting on her behalf.",TRUE,2/9/2026 21:00,Kaduna,low,manual_entry,10.473673,247.6,7.439098,bystander
936,2/9/2026,16:28,Hotline,Ongoing,TRUE,2/9/2026 16:00,2/12/2026 5:00,Jos,Harassment,Medium,19,Female,Relative,Shelter,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",TRUE,2/10/2026 1:00,Jos,medium,manual_entry,9.928279,217.6,8.829651,bystander
937,2/9/2026,20:59,Community Center,Ongoing,FALSE,2/10/2026 17:00,2/12/2026 1:00,Abeokuta,Harassment,Low,24,Female,Guardian,Shelter,A girl in my office has been visibly distressed. I found out she is being harassed by a senior colleague. She is afraid of losing her job so I am reporting.,TRUE,2/11/2026 2:00,Abeokuta,low,manual_entry,7.148085,112.1,3.39597,bystander
938,2/9/2026,21:16,Mobile App,Closed,FALSE,2/10/2026 3:00,2/12/2026 14:00,Uyo,Domestic Violence,Critical,19,Female,Teacher,Legal Aid,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,TRUE,2/10/2026 20:00,Uyo,high,gps,5.06098,28.6,7.917024,bystander
939,2/11/2026,5:30,Hotline,Ongoing,TRUE,2/11/2026 1:00,2/13/2026 20:00,Benin,Harassment,Medium,5,Male,Neighbor,Legal Aid,My landlord keeps coming to my room uninvited and making uncomfortable advances. I have asked him to stop but it has continued.,FALSE,,Benin,medium,manual_entry,6.344035,230.7,5.604536,victim
940,2/11/2026,10:10,Dashboard,Ongoing,FALSE,2/11/2026 4:00,2/13/2026 7:00,Abuja,Domestic Violence,High,24,Male,Employer,Counseling,He came home drunk and started hitting me. My children were watching. I am hiding with them in the backyard. Please come quickly.,FALSE,,Abuja,medium,gps,9.056255,8.8,7.405102,victim
941,1/18/2026,2:19,Mobile App,Ongoing,FALSE,1/19/2026 22:00,1/22/2026 17:00,Benin,Sexual Assault,High,48,Female,Partner,Legal Aid,A woman came to my door last night looking terrified. She said she had been assaulted nearby. I let her in and I am reporting on her behalf.,FALSE,,Benin,medium,gps,6.353889,22.5,5.641032,bystander
942,2/12/2026,23:32,Dashboard,Ongoing,FALSE,2/12/2026 23:00,2/13/2026 1:00,Kano,Domestic Violence,Critical,58,Female,Guardian,Counseling,I was passing by and saw a man dragging a woman by the hair into a house. She was crying. Other people just walked past. I had to report this.,FALSE,,Kano,medium,gps,12.015829,28,8.618112,bystander
943,2/13/2026,1:15,Hotline,Closed,FALSE,2/14/2026 18:00,2/15/2026 21:00,Enugu,Sexual Assault,Critical,37,Female,Neighbor,Legal Aid,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,TRUE,2/15/2026 12:00,Enugu,medium,manual_entry,6.424407,363.9,7.542556,bystander
944,1/15/2026,15:22,Hotline,Ongoing,FALSE,1/15/2026 20:00,1/16/2026 7:00,Bauchi,Sexual Assault,Critical,37,Female,Guardian,Counseling,I found my younger sister crying and she told me what happened to her. She does not want our parents to know. I am reporting because she needs help.,TRUE,1/16/2026 2:00,Bauchi,low,manual_entry,10.266733,284.2,9.818868,bystander
945,2/14/2026,16:45,Hotline,Ongoing,FALSE,2/14/2026 6:00,2/17/2026 0:00,Kaduna,Domestic Violence,Medium,25,Female,Spouse,Counseling,I am a neighbour. The woman in the apartment beside mine has been coming out with bruises. She seems too afraid to report herself so I am doing it.,TRUE,2/14/2026 15:00,Kaduna,low,manual_entry,10.533146,60.5,7.465681,bystander
946,2/14/2026,20:03,Dashboard,Ongoing,TRUE,2/14/2026 20:00,2/17/2026 3:00,Abuja,Harassment,Medium,56,Female,Relative,Medical Care,"I witnessed a man verbally abusing a woman at a bus stop, calling her terrible names. She was in tears. I followed up to make sure she was okay and she asked me to report.",FALSE,,Abuja,high,gps,9.036418,26,7.388749,bystander
947,2/15/2026,22:04,Dashboard,Ongoing,FALSE,2/15/2026 8:00,2/15/2026 15:00,Kaduna,Child Abuse,Critical,6,Female,Teacher,Shelter,I am 14 years old. My father beats me and my siblings severely. He broke my arm last month. I need someone to help us.,FALSE,,Kaduna,high,gps,10.540507,12.4,7.386904,victim
948,2/7/2026,10:11,Dashboard,Closed,FALSE,2/7/2026 22:00,2/9/2026 5:00,Port Harcourt,Domestic Violence,High,23,Male,Neighbor,Legal Aid,I have been beaten repeatedly by my partner. Tonight was the worst. I am at a neighbour's house right now. Please send help.,TRUE,2/8/2026 22:00,Port Harcourt,medium,gps,4.821108,22.9,7.073107,victim
949,2/18/2026,15:52,Dashboard,Ongoing,FALSE,2/18/2026 20:00,2/20/2026 9:00,Uyo,Harassment,Medium,42,Female,Neighbor,Counseling,My supervisor has been making inappropriate comments about my body for weeks. Today he touched me without my consent. I feel unsafe at work.,TRUE,2/19/2026 8:00,Uyo,high,gps,5.049299,22.9,7.881602,victim
950,2/18/2026,22:13,Hotline,Ongoing,FALSE,2/18/2026 21:00,2/21/2026 16:00,Jos,Sexual Assault,Critical,44,Female,Relative,Shelter,My friend confided in me that she was assaulted by her boyfriend. She is too ashamed to report herself. I am reporting with her knowledge and permission.,TRUE,2/19/2026 3:00,Jos,low,manual_entry,9.882038,370.2,8.886679,bystander
951,2/19/2026,7:08,Hotline,Closed,FALSE,2/19/2026 6:00,2/19/2026 14:00,Kano,Domestic Violence,Medium,48,Female,Employer,Shelter,I have been beaten repeatedly by my partner. Tonight was the worst. I am at a neighbour's house right now. Please send help.,TRUE,2/19/2026 20:00,Kano,medium,manual_entry,12.007623,146.7,8.542523,victim
